rxn_id,rxn_smiles,solvent,temp,G_act,G_r
2930,[C:1]([C:2]1([C:3]([F:4])([F:5])[F:6])[C:7]#[C:8][C:9]([C:10]#[N:11])([C:12]#[N:13])[C:14]([H:42])([H:43])[C:15]([H:44])([H:45])[C:16]([H:46])([H:47])[C:17]1([H:48])[H:49])([H:39])([H:40])[H:41].[c:18]1([H:50])[c:19]([H:51])[c:20]([H:52])[c:21]([N-:22][N+:23](=[C:24]([c:25]2[c:26]([H:54])[c:27]([H:55])[c:28]([H:56])[c:29]([H:57])[c:30]2[H:58])[c:31]2[c:32]([H:59])[c:33]([H:60])[c:34]([H:61])[c:35]([H:62])[c:36]2[H:63])[H:53])[c:37]([H:64])[c:38]1[H:65]>>[C:1]([C:2]1([C:3]([F:4])([F:5])[F:6])[C:7]2=[C:8]([C:9]([C:10]#[N:11])([C:12]#[N:13])[C:14]([H:42])([H:43])[C:15]([H:44])([H:45])[C:16]([H:46])([H:47])[C:17]1([H:48])[H:49])[C:24]([c:25]1[c:26]([H:54])[c:27]([H:55])[c:28]([H:56])[c:29]([H:57])[c:30]1[H:58])([c:31]1[c:32]([H:59])[c:33]([H:60])[c:34]([H:61])[c:35]([H:62])[c:36]1[H:63])[N:23]([H:53])[N:22]2[c:21]1[c:20]([H:52])[c:19]([H:51])[c:18]([H:50])[c:38]([H:65])[c:37]1[H:64])([H:39])([H:40])[H:41],water,298.15,30.008875074665927,-26.0973767796279
2931,[C:1]([N:2]([C:3](=[O:4])[C:5]1([O:6][C:7]([H:41])([H:42])[H:43])[C:8]#[C:9][C:10]([C:11](=[O:12])[O:13][C:14]([H:44])([H:45])[H:46])([C:15](=[O:16])[O:17][C:18]([H:47])([H:48])[H:49])[C:19]([H:50])([H:51])[C:20]([H:52])([H:53])[C:21]([H:54])([H:55])[C:22]1([H:56])[H:57])[H:40])([H:37])([H:38])[H:39].[C:23]([N:24]([C:25](=[O:26])[C:27]([C:28]([H:62])([H:63])[H:64])=[N+:29]([N-:30][c:31]1[c:32]([H:66])[c:33]([H:67])[c:34]([H:68])[c:35]([H:69])[c:36]1[H:70])[H:65])[H:61])([H:58])([H:59])[H:60]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([O:6][C:7]([H:41])([H:42])[H:43])[C:8]2=[C:9]([C:10]([C:11](=[O:12])[O:13][C:14]([H:44])([H:45])[H:46])([C:15](=[O:16])[O:17][C:18]([H:47])([H:48])[H:49])[C:19]([H:50])([H:51])[C:20]([H:52])([H:53])[C:21]([H:54])([H:55])[C:22]1([H:56])[H:57])[C:27]([C:25]([N:24]([C:23]([H:58])([H:59])[H:60])[H:61])=[O:26])([C:28]([H:62])([H:63])[H:64])[N:29]([H:65])[N:30]2[c:31]1[c:32]([H:66])[c:33]([H:67])[c:34]([H:68])[c:35]([H:69])[c:36]1[H:70])[H:40])([H:37])([H:38])[H:39],water,298.15,22.20895713338332,-36.068534620846
2932,[C:1]([N:2]([C:3](=[O:4])[C:5]1([O:6][C:7]([H:41])([H:42])[H:43])[C:8]#[C:9][C:10]([C:11](=[O:12])[O:13][C:14]([H:44])([H:45])[H:46])([C:15](=[O:16])[O:17][C:18]([H:47])([H:48])[H:49])[C:19]([H:50])([H:51])[C:20]([H:52])([H:53])[C:21]([H:54])([H:55])[C:22]1([H:56])[H:57])[H:40])([H:37])([H:38])[H:39].[C:23]([N:24]([C:25](=[O:26])[C:27]([C:28]([H:62])([H:63])[H:64])=[N+:29]([N-:30][c:31]1[c:32]([H:66])[c:33]([H:67])[c:34]([H:68])[c:35]([H:69])[c:36]1[H:70])[H:65])[H:61])([H:58])([H:59])[H:60]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([O:6][C:7]([H:41])([H:42])[H:43])[C:8]2=[C:9]([C:10]([C:11](=[O:12])[O:13][C:14]([H:44])([H:45])[H:46])([C:15](=[O:16])[O:17][C:18]([H:47])([H:48])[H:49])[C:19]([H:50])([H:51])[C:20]([H:52])([H:53])[C:21]([H:54])([H:55])[C:22]1([H:56])[H:57])[N:30]([c:31]1[c:32]([H:66])[c:33]([H:67])[c:34]([H:68])[c:35]([H:69])[c:36]1[H:70])[N:29]([H:65])[C:27]2([C:25]([N:24]([C:23]([H:58])([H:59])[H:60])[H:61])=[O:26])[C:28]([H:62])([H:63])[H:64])[H:40])([H:37])([H:38])[H:39],water,298.15,20.85242571201352,-37.0264369398986
2933,[C:1]([O:2][C:3](=[O:4])[C:5]1([O:6][C:7]([H:41])([H:42])[H:43])[C:8]#[C:9][C:10]([c:11]2[c:12]([H:44])[c:13]([H:45])[c:14]([H:46])[c:15]([H:47])[c:16]2[H:48])([c:17]2[c:18]([H:49])[c:19]([H:50])[c:20]([H:51])[c:21]([H:52])[c:22]2[H:53])[C:23]([H:54])([H:55])[C:24]([H:56])([H:57])[C:25]([H:58])([H:59])[C:26]1([H:60])[H:61])([H:38])([H:39])[H:40].[C:27]([O:28][C:29](=[O:30])[c-:31]1[c:32](=[O:33])[o:34][n:35][n+:36]1[C:37]([H:65])([H:66])[H:67])([H:62])([H:63])[H:64]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([O:6][C:7]([H:41])([H:42])[H:43])[C:8]2=[C:9]([C:10]([c:11]3[c:12]([H:44])[c:13]([H:45])[c:14]([H:46])[c:15]([H:47])[c:16]3[H:48])([c:17]3[c:18]([H:49])[c:19]([H:50])[c:20]([H:51])[c:21]([H:52])[c:22]3[H:53])[C:23]([H:54])([H:55])[C:24]([H:56])([H:57])[C:25]([H:58])([H:59])[C:26]1([H:60])[H:61])[C:31]1([C:29]([O:28][C:27]([H:62])([H:63])[H:64])=[O:30])[C:32](=[O:33])[O:34][N:35]2[N:36]1[C:37]([H:65])([H:66])[H:67])([H:38])([H:39])[H:40],water,298.15,31.94070098539037,6.65971820332147
2934,[C:1]([O:2][C:3](=[O:4])[C:5]1([O:6][C:7]([H:41])([H:42])[H:43])[C:8]#[C:9][C:10]([c:11]2[c:12]([H:44])[c:13]([H:45])[c:14]([H:46])[c:15]([H:47])[c:16]2[H:48])([c:17]2[c:18]([H:49])[c:19]([H:50])[c:20]([H:51])[c:21]([H:52])[c:22]2[H:53])[C:23]([H:54])([H:55])[C:24]([H:56])([H:57])[C:25]([H:58])([H:59])[C:26]1([H:60])[H:61])([H:38])([H:39])[H:40].[C:27]([O:28][C:29](=[O:30])[c-:31]1[c:32](=[O:33])[o:34][n:35][n+:36]1[C:37]([H:65])([H:66])[H:67])([H:62])([H:63])[H:64]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([O:6][C:7]([H:41])([H:42])[H:43])[C:8]2=[C:9]([C:10]([c:11]3[c:12]([H:44])[c:13]([H:45])[c:14]([H:46])[c:15]([H:47])[c:16]3[H:48])([c:17]3[c:18]([H:49])[c:19]([H:50])[c:20]([H:51])[c:21]([H:52])[c:22]3[H:53])[C:23]([H:54])([H:55])[C:24]([H:56])([H:57])[C:25]([H:58])([H:59])[C:26]1([H:60])[H:61])[N:35]1[O:34][C:32](=[O:33])[C:31]2([C:29]([O:28][C:27]([H:62])([H:63])[H:64])=[O:30])[N:36]1[C:37]([H:65])([H:66])[H:67])([H:38])([H:39])[H:40],water,298.15,26.85247123216071,3.0719087609440145
2936,[C:16]([O:17][C:18](=[O:19])[C:20](=[N+:21]([C-:22]([C:23](=[O:24])[O:25][C:26]([H:41])([H:42])[H:43])[c:27]1[c:28]([H:44])[c:29]([H:45])[c:30]([H:46])[c:31]([H:47])[c:32]1[H:48])[H:40])[C:33](=[O:34])[O:35][C:36]([H:49])([H:50])[H:51])([H:37])([H:38])[H:39].[C:1]([C:2](=[O:3])[C:4]([C:5]([C:6]([H:55])([H:56])[H:57])=[O:7])=[C:8]([C:9]([C:10]([H:58])([H:59])[H:60])=[O:11])[C:12]([F:13])([F:14])[F:15])([H:52])([H:53])[H:54]>>[C:1]([C:2](=[O:3])[C:4]1([C:5]([C:6]([H:55])([H:56])[H:57])=[O:7])[C:8]([C:9]([C:10]([H:58])([H:59])[H:60])=[O:11])([C:12]([F:13])([F:14])[F:15])[C:22]([C:23](=[O:24])[O:25][C:26]([H:41])([H:42])[H:43])([c:27]2[c:28]([H:44])[c:29]([H:45])[c:30]([H:46])[c:31]([H:47])[c:32]2[H:48])[N:21]([H:40])[C:20]1([C:18]([O:17][C:16]([H:37])([H:38])[H:39])=[O:19])[C:33](=[O:34])[O:35][C:36]([H:49])([H:50])[H:51])([H:52])([H:53])[H:54],water,298.15,47.83092348326304,12.663224280199737
2938,[C:13]([N:14]([C:15](=[O:16])[C:17]([C:18]([C:19]([H:36])([H:37])[H:38])=[O:20])=[N+:21]([C:22]([H:39])([H:40])[H:41])[C-:23]([C:24](=[O:25])[N:26]([C:27]([H:43])([H:44])[H:45])[H:42])[C:28](=[O:29])[O:30][C:31]([H:46])([H:47])[H:48])[H:35])([H:32])([H:33])[H:34].[F:1][C:2]1([F:3])[C:4]#[C:5][C:6]([Cl:7])([Br:8])[C:9]([H:49])([H:50])[C:10]([H:51])([H:52])[C:11]([H:53])([H:54])[C:12]1([H:55])[H:56]>>[F:1][C:2]1([F:3])[C:4]2=[C:5]([C:6]([Cl:7])([Br:8])[C:9]([H:49])([H:50])[C:10]([H:51])([H:52])[C:11]([H:53])([H:54])[C:12]1([H:55])[H:56])[C:17]([C:15]([N:14]([C:13]([H:32])([H:33])[H:34])[H:35])=[O:16])([C:18]([C:19]([H:36])([H:37])[H:38])=[O:20])[N:21]([C:22]([H:39])([H:40])[H:41])[C:23]2([C:24](=[O:25])[N:26]([C:27]([H:43])([H:44])[H:45])[H:42])[C:28](=[O:29])[O:30][C:31]([H:46])([H:47])[H:48],water,298.15,20.54445385401977,-48.245062364484994
2939,[C:22]([O:23][C:24](=[O:25])[C:26]#[N+:27][C-:28]([C:29](=[O:30])[O:31][C:32]([H:42])([H:43])[H:44])[c:33]1[c:34]([H:45])[c:35]([H:46])[c:36]([H:47])[c:37]([H:48])[c:38]1[H:49])([H:39])([H:40])[H:41].[F:1][C:2]1([H:50])[C:3]#[C:4][C:5]([c:6]2[c:7]([H:51])[c:8]([H:52])[c:9]([H:53])[c:10]([H:54])[c:11]2[H:55])([c:12]2[c:13]([H:56])[c:14]([H:57])[c:15]([H:58])[c:16]([H:59])[c:17]2[H:60])[C:18]([H:61])([H:62])[C:19]([H:63])([H:64])[C:20]([H:65])([H:66])[C:21]1([H:67])[H:68]>>[F:1][C:2]1([H:50])[C:3]2=[C:4]([C:5]([c:6]3[c:7]([H:51])[c:8]([H:52])[c:9]([H:53])[c:10]([H:54])[c:11]3[H:55])([c:12]3[c:13]([H:56])[c:14]([H:57])[c:15]([H:58])[c:16]([H:59])[c:17]3[H:60])[C:18]([H:61])([H:62])[C:19]([H:63])([H:64])[C:20]([H:65])([H:66])[C:21]1([H:67])[H:68])[C:28]([C:29](=[O:30])[O:31][C:32]([H:42])([H:43])[H:44])([c:33]1[c:34]([H:45])[c:35]([H:46])[c:36]([H:47])[c:37]([H:48])[c:38]1[H:49])[N:27]=[C:26]2[C:24]([O:23][C:22]([H:39])([H:40])[H:41])=[O:25],water,298.15,2.428587625335916,-68.75058475891811
2940,[C:22]([O:23][C:24](=[O:25])[C:26]#[N+:27][C-:28]([C:29](=[O:30])[O:31][C:32]([H:42])([H:43])[H:44])[c:33]1[c:34]([H:45])[c:35]([H:46])[c:36]([H:47])[c:37]([H:48])[c:38]1[H:49])([H:39])([H:40])[H:41].[F:1][C:2]1([H:50])[C:3]#[C:4][C:5]([c:6]2[c:7]([H:51])[c:8]([H:52])[c:9]([H:53])[c:10]([H:54])[c:11]2[H:55])([c:12]2[c:13]([H:56])[c:14]([H:57])[c:15]([H:58])[c:16]([H:59])[c:17]2[H:60])[C:18]([H:61])([H:62])[C:19]([H:63])([H:64])[C:20]([H:65])([H:66])[C:21]1([H:67])[H:68]>>[F:1][C:2]1([H:50])[C:3]2=[C:4]([C:5]([c:6]3[c:7]([H:51])[c:8]([H:52])[c:9]([H:53])[c:10]([H:54])[c:11]3[H:55])([c:12]3[c:13]([H:56])[c:14]([H:57])[c:15]([H:58])[c:16]([H:59])[c:17]3[H:60])[C:18]([H:61])([H:62])[C:19]([H:63])([H:64])[C:20]([H:65])([H:66])[C:21]1([H:67])[H:68])[C:26]([C:24]([O:23][C:22]([H:39])([H:40])[H:41])=[O:25])=[N:27][C:28]2([C:29](=[O:30])[O:31][C:32]([H:42])([H:43])[H:44])[c:33]1[c:34]([H:45])[c:35]([H:46])[c:36]([H:47])[c:37]([H:48])[c:38]1[H:49],water,298.15,3.4426850126483566,-68.57938331132203
2941,[C:13]([N:14]([C:15](=[O:16])[C-:17]([c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[N+:24]([C:25]([H:38])([H:39])[H:40])=[C:26]([C:27]([H:41])([H:42])[H:43])[C:28]([H:44])([H:45])[H:46])[H:32])([H:29])([H:30])[H:31].[C:1]([C:2]1([Cl:3])[C:4]#[C:5][C:6]([Br:7])([Br:8])[C:9]([H:50])([H:51])[C:10]([H:52])([H:53])[C:11]([H:54])([H:55])[C:12]1([H:56])[H:57])([H:47])([H:48])[H:49]>>[C:1]([C:2]1([Cl:3])[C:4]2=[C:5]([C:6]([Br:7])([Br:8])[C:9]([H:50])([H:51])[C:10]([H:52])([H:53])[C:11]([H:54])([H:55])[C:12]1([H:56])[H:57])[C:17]([C:15]([N:14]([C:13]([H:29])([H:30])[H:31])[H:32])=[O:16])([c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[N:24]([C:25]([H:38])([H:39])[H:40])[C:26]2([C:27]([H:41])([H:42])[H:43])[C:28]([H:44])([H:45])[H:46])([H:47])([H:48])[H:49],water,298.15,28.300619023956656,-28.20654973223873
2942,[C:13]([N:14]([C:15](=[O:16])[C-:17]([c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])[N+:24]([C:25]([H:38])([H:39])[H:40])=[C:26]([C:27]([H:41])([H:42])[H:43])[C:28]([H:44])([H:45])[H:46])[H:32])([H:29])([H:30])[H:31].[C:1]([C:2]1([Cl:3])[C:4]#[C:5][C:6]([Br:7])([Br:8])[C:9]([H:50])([H:51])[C:10]([H:52])([H:53])[C:11]([H:54])([H:55])[C:12]1([H:56])[H:57])([H:47])([H:48])[H:49]>>[C:1]([C:2]1([Cl:3])[C:4]2=[C:5]([C:6]([Br:7])([Br:8])[C:9]([H:50])([H:51])[C:10]([H:52])([H:53])[C:11]([H:54])([H:55])[C:12]1([H:56])[H:57])[C:26]([C:27]([H:41])([H:42])[H:43])([C:28]([H:44])([H:45])[H:46])[N:24]([C:25]([H:38])([H:39])[H:40])[C:17]2([C:15]([N:14]([C:13]([H:29])([H:30])[H:31])[H:32])=[O:16])[c:18]1[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]1[H:37])([H:47])([H:48])[H:49],water,298.15,26.465542885908533,-24.061687231528342
2943,[C:1]([C:2]1([H:41])[C:3]#[C:4][C:5]([c:6]2[c:7]([H:42])[c:8]([H:43])[c:9]([H:44])[c:10]([H:45])[c:11]2[H:46])([c:12]2[c:13]([H:47])[c:14]([H:48])[c:15]([H:49])[c:16]([H:50])[c:17]2[H:51])[C:18]([H:52])([H:53])[C:19]([H:54])([H:55])[C:20]([H:56])([H:57])[C:21]1([H:58])[H:59])([H:38])([H:39])[H:40].[C:22]([N:23]([C:24](=[O:25])[C:26](=[N+:27]([C-:28]([C:29]([H:65])([H:66])[H:67])[C:30](=[O:31])[O:32][C:33]([H:68])([H:69])[H:70])[H:64])[C:34](=[O:35])[N:36]([C:37]([H:72])([H:73])[H:74])[H:71])[H:63])([H:60])([H:61])[H:62]>>[C:1]([C:2]1([H:41])[C:3]2=[C:4]([C:5]([c:6]3[c:7]([H:42])[c:8]([H:43])[c:9]([H:44])[c:10]([H:45])[c:11]3[H:46])([c:12]3[c:13]([H:47])[c:14]([H:48])[c:15]([H:49])[c:16]([H:50])[c:17]3[H:51])[C:18]([H:52])([H:53])[C:19]([H:54])([H:55])[C:20]([H:56])([H:57])[C:21]1([H:58])[H:59])[C:28]([C:29]([H:65])([H:66])[H:67])([C:30](=[O:31])[O:32][C:33]([H:68])([H:69])[H:70])[N:27]([H:64])[C:26]2([C:24]([N:23]([C:22]([H:60])([H:61])[H:62])[H:63])=[O:25])[C:34](=[O:35])[N:36]([C:37]([H:72])([H:73])[H:74])[H:71])([H:38])([H:39])[H:40],water,298.15,18.688191516289933,-31.89576851042155
2944,[C:1]([C:2]1([H:41])[C:3]#[C:4][C:5]([c:6]2[c:7]([H:42])[c:8]([H:43])[c:9]([H:44])[c:10]([H:45])[c:11]2[H:46])([c:12]2[c:13]([H:47])[c:14]([H:48])[c:15]([H:49])[c:16]([H:50])[c:17]2[H:51])[C:18]([H:52])([H:53])[C:19]([H:54])([H:55])[C:20]([H:56])([H:57])[C:21]1([H:58])[H:59])([H:38])([H:39])[H:40].[C:22]([N:23]([C:24](=[O:25])[C:26](=[N+:27]([C-:28]([C:29]([H:65])([H:66])[H:67])[C:30](=[O:31])[O:32][C:33]([H:68])([H:69])[H:70])[H:64])[C:34](=[O:35])[N:36]([C:37]([H:72])([H:73])[H:74])[H:71])[H:63])([H:60])([H:61])[H:62]>>[C:1]([C:2]1([H:41])[C:3]2=[C:4]([C:5]([c:6]3[c:7]([H:42])[c:8]([H:43])[c:9]([H:44])[c:10]([H:45])[c:11]3[H:46])([c:12]3[c:13]([H:47])[c:14]([H:48])[c:15]([H:49])[c:16]([H:50])[c:17]3[H:51])[C:18]([H:52])([H:53])[C:19]([H:54])([H:55])[C:20]([H:56])([H:57])[C:21]1([H:58])[H:59])[C:26]([C:24]([N:23]([C:22]([H:60])([H:61])[H:62])[H:63])=[O:25])([C:34](=[O:35])[N:36]([C:37]([H:72])([H:73])[H:74])[H:71])[N:27]([H:64])[C:28]2([C:29]([H:65])([H:66])[H:67])[C:30](=[O:31])[O:32][C:33]([H:68])([H:69])[H:70])([H:38])([H:39])[H:40],water,298.15,27.46167231857988,-42.078968633531936
2947,[C:1]([O:2][C:3]1([O:4][C:5]([H:37])([H:38])[H:39])[C:6]#[C:7][C:8]([Br:9])([c:10]2[c:11]([H:40])[c:12]([H:41])[c:13]([H:42])[c:14]([H:43])[c:15]2[H:44])[C:16]([H:45])([H:46])[C:17]([H:47])([H:48])[C:18]([H:49])([H:50])[C:19]1([H:51])[H:52])([H:34])([H:35])[H:36].[C:20]([O:21][C:22](=[O:23])[C-:24]([C:25]([C:26]([H:56])([H:57])[H:58])=[O:27])[N+:28]([C:29]([H:59])([H:60])[H:61])=[C:30]([C:31]([H:62])([H:63])[H:64])[C:32]#[N:33])([H:53])([H:54])[H:55]>>[C:1]([O:2][C:3]1([O:4][C:5]([H:37])([H:38])[H:39])[C:6]2=[C:7]([C:8]([Br:9])([c:10]3[c:11]([H:40])[c:12]([H:41])[c:13]([H:42])[c:14]([H:43])[c:15]3[H:44])[C:16]([H:45])([H:46])[C:17]([H:47])([H:48])[C:18]([H:49])([H:50])[C:19]1([H:51])[H:52])[C:30]([C:31]([H:62])([H:63])[H:64])([C:32]#[N:33])[N:28]([C:29]([H:59])([H:60])[H:61])[C:24]2([C:22]([O:21][C:20]([H:53])([H:54])[H:55])=[O:23])[C:25]([C:26]([H:56])([H:57])[H:58])=[O:27])([H:34])([H:35])[H:36],water,298.15,21.2621926698168,-32.34764346888226
2948,[C:1]([O:2][C:3]1([O:4][C:5]([H:37])([H:38])[H:39])[C:6]#[C:7][C:8]([Br:9])([c:10]2[c:11]([H:40])[c:12]([H:41])[c:13]([H:42])[c:14]([H:43])[c:15]2[H:44])[C:16]([H:45])([H:46])[C:17]([H:47])([H:48])[C:18]([H:49])([H:50])[C:19]1([H:51])[H:52])([H:34])([H:35])[H:36].[C:20]([O:21][C:22](=[O:23])[C-:24]([C:25]([C:26]([H:56])([H:57])[H:58])=[O:27])[N+:28]([C:29]([H:59])([H:60])[H:61])=[C:30]([C:31]([H:62])([H:63])[H:64])[C:32]#[N:33])([H:53])([H:54])[H:55]>>[C:1]([O:2][C:3]1([O:4][C:5]([H:37])([H:38])[H:39])[C:6]2=[C:7]([C:8]([Br:9])([c:10]3[c:11]([H:40])[c:12]([H:41])[c:13]([H:42])[c:14]([H:43])[c:15]3[H:44])[C:16]([H:45])([H:46])[C:17]([H:47])([H:48])[C:18]([H:49])([H:50])[C:19]1([H:51])[H:52])[C:24]([C:22]([O:21][C:20]([H:53])([H:54])[H:55])=[O:23])([C:25]([C:26]([H:56])([H:57])[H:58])=[O:27])[N:28]([C:29]([H:59])([H:60])[H:61])[C:30]2([C:31]([H:62])([H:63])[H:64])[C:32]#[N:33])([H:34])([H:35])[H:36],water,298.15,28.49721631425799,-31.554333995786195
2951,[C:15]([C:16](=[O:17])[C-:18]([N+:19](=[C:20]([c:21]1[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]1[H:47])[c:27]1[c:28]([H:48])[c:29]([H:49])[c:30]([H:50])[c:31]([H:51])[c:32]1[H:52])[H:42])[c:33]1[c:34]([H:53])[c:35]([H:54])[c:36]([H:55])[c:37]([H:56])[c:38]1[H:57])([H:39])([H:40])[H:41].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([C:7]([C:8]([H:62])([H:63])[H:64])=[O:9])[C:10]2([H:65])[C:11]([H:66])([H:67])[C:12]([H:68])([H:69])[C:13]1([H:70])[C:14]2([H:71])[H:72])[H:61])([H:58])([H:59])[H:60]>>[C:1]([N:2]([C:3](=[O:4])[C:5]12[C:6]([C:7]([C:8]([H:62])([H:63])[H:64])=[O:9])([C:10]3([H:65])[C:11]([H:66])([H:67])[C:12]([H:68])([H:69])[C:13]1([H:70])[C:14]3([H:71])[H:72])[C:20]([c:21]1[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]1[H:47])([c:27]1[c:28]([H:48])[c:29]([H:49])[c:30]([H:50])[c:31]([H:51])[c:32]1[H:52])[N:19]([H:42])[C:18]2([C:16]([C:15]([H:39])([H:40])[H:41])=[O:17])[c:33]1[c:34]([H:53])[c:35]([H:54])[c:36]([H:55])[c:37]([H:56])[c:38]1[H:57])[H:61])([H:58])([H:59])[H:60],water,298.15,38.2110476792793,16.079520982779762
2952,[C:15]([C:16](=[O:17])[C-:18]([N+:19](=[C:20]([c:21]1[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]1[H:47])[c:27]1[c:28]([H:48])[c:29]([H:49])[c:30]([H:50])[c:31]([H:51])[c:32]1[H:52])[H:42])[c:33]1[c:34]([H:53])[c:35]([H:54])[c:36]([H:55])[c:37]([H:56])[c:38]1[H:57])([H:39])([H:40])[H:41].[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([C:7]([C:8]([H:62])([H:63])[H:64])=[O:9])[C:10]2([H:65])[C:11]([H:66])([H:67])[C:12]([H:68])([H:69])[C:13]1([H:70])[C:14]2([H:71])[H:72])[H:61])([H:58])([H:59])[H:60]>>[C:1]([N:2]([C:3](=[O:4])[C:5]12[C:6]([C:7]([C:8]([H:62])([H:63])[H:64])=[O:9])([C:10]3([H:65])[C:11]([H:66])([H:67])[C:12]([H:68])([H:69])[C:13]1([H:70])[C:14]3([H:71])[H:72])[C:18]([C:16]([C:15]([H:39])([H:40])[H:41])=[O:17])([c:33]1[c:34]([H:53])[c:35]([H:54])[c:36]([H:55])[c:37]([H:56])[c:38]1[H:57])[N:19]([H:42])[C:20]2([c:21]1[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]1[H:47])[c:27]1[c:28]([H:48])[c:29]([H:49])[c:30]([H:50])[c:31]([H:51])[c:32]1[H:52])[H:61])([H:58])([H:59])[H:60],water,298.15,40.10988661632573,16.006262712675134
2953,[C-:21]([N+:22]([C:23]([H:36])([H:37])[H:38])=[C:24]([C:25]([C:26]([H:39])([H:40])[H:41])=[O:27])[c:28]1[c:29]([H:42])[c:30]([H:43])[c:31]([H:44])[c:32]([H:45])[c:33]1[H:46])([H:34])[H:35].[C:1]([O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][C:9]([H:50])([H:51])[H:52])[C:10]#[C:11][C:12]([Br:13])([C:14]([C:15]([H:53])([H:54])[H:55])=[O:16])[C:17]([H:56])([H:57])[C:18]([H:58])([H:59])[C:19]([H:60])([H:61])[C:20]1([H:62])[H:63])([H:47])([H:48])[H:49]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][C:9]([H:50])([H:51])[H:52])[C:10]2=[C:11]([C:12]([Br:13])([C:14]([C:15]([H:53])([H:54])[H:55])=[O:16])[C:17]([H:56])([H:57])[C:18]([H:58])([H:59])[C:19]([H:60])([H:61])[C:20]1([H:62])[H:63])[C:21]([H:34])([H:35])[N:22]([C:23]([H:36])([H:37])[H:38])[C:24]2([C:25]([C:26]([H:39])([H:40])[H:41])=[O:27])[c:28]1[c:29]([H:42])[c:30]([H:43])[c:31]([H:44])[c:32]([H:45])[c:33]1[H:46])([H:47])([H:48])[H:49],water,298.15,14.908812616570223,-43.27778222163723
2954,[C-:21]([N+:22]([C:23]([H:36])([H:37])[H:38])=[C:24]([C:25]([C:26]([H:39])([H:40])[H:41])=[O:27])[c:28]1[c:29]([H:42])[c:30]([H:43])[c:31]([H:44])[c:32]([H:45])[c:33]1[H:46])([H:34])[H:35].[C:1]([O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][C:9]([H:50])([H:51])[H:52])[C:10]#[C:11][C:12]([Br:13])([C:14]([C:15]([H:53])([H:54])[H:55])=[O:16])[C:17]([H:56])([H:57])[C:18]([H:58])([H:59])[C:19]([H:60])([H:61])[C:20]1([H:62])[H:63])([H:47])([H:48])[H:49]>>[C:1]([O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][C:9]([H:50])([H:51])[H:52])[C:10]2=[C:11]([C:12]([Br:13])([C:14]([C:15]([H:53])([H:54])[H:55])=[O:16])[C:17]([H:56])([H:57])[C:18]([H:58])([H:59])[C:19]([H:60])([H:61])[C:20]1([H:62])[H:63])[C:24]([C:25]([C:26]([H:39])([H:40])[H:41])=[O:27])([c:28]1[c:29]([H:42])[c:30]([H:43])[c:31]([H:44])[c:32]([H:45])[c:33]1[H:46])[N:22]([C:23]([H:36])([H:37])[H:38])[C:21]2([H:34])[H:35])([H:47])([H:48])[H:49],water,298.15,15.419435075146852,-39.18939665167616
