1324,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([C:3]#[N:4])([C:5]#[N:6])[Cl:15].[F-:16]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([C:3]#[N:4])([C:5]#[N:6])[F:16].[Cl-:15]
1325,[Br-:10].[C:1]([C:2]([H:7])([H:8])[H:11])([N+:3](=[O:4])[O-:5])([H:6])[Br:9]>>[Br-:9].[Br:10][H:11].[C:1](=[C:2]([H:7])[H:8])([N+:3](=[O:4])[O-:5])[H:6]
1326,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:14].[F-:15]>>[C:1](=[C:2]([C:9]([H:10])([H:11])[H:12])[H:13])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl-:14].[F:15][H:16]
1327,[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([H:3])([C:4]#[N:5])[Br:10].[Cl-:11]>>[Br-:10].[C:1](=[C:2]([H:6])[N:7]([H:8])[H:9])([H:3])[C:4]#[N:5].[Cl:11][H:12]
1328,[C:1]([C:2]([H:6])([C:7]([H:8])([H:9])[H:10])[H:13])([H:3])([C:4]#[N:5])[Cl:11].[F-:12]>>[C:1](=[C:2]([H:6])[C:7]([H:8])([H:9])[H:10])([H:3])[C:4]#[N:5].[Cl-:11].[F:12][H:13]
1329,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([H:6])[Br:15].[F-:16]>>[Br-:15].[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([H:6])[F:16]
1330,[Br-:12].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([H:10])[H:13])([C:3]#[N:4])([H:5])[Cl:11]>>[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([H:10])[H:13])([C:3]#[N:4])([H:5])[Br:12].[Cl-:11]
1331,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([H:12])[H:15])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Cl:13].[F-:14]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([H:12])[H:15])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[F:14].[Cl-:13]
1332,[C:1]([C:2]([N+:8](=[O:9])[O-:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:15].[Cl-:16]>>[C:1](=[C:2]([N+:8](=[O:9])[O-:10])[C:11]([H:12])([H:13])[H:14])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:15].[Cl:16][H:17]
1333,[C:1]([C:2]([C:7]#[N:8])([N:9]([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([H:6])[F:12].[Cl-:13]>>[C:1]([C:2]([C:7]#[N:8])([N:9]([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([H:6])[Cl:13].[F-:12]
1334,[C:1]([C:2]([N+:6](=[O:7])[O-:8])([C:9]([H:10])([H:11])[H:12])[H:15])([C:3]#[N:4])([H:5])[Cl:13].[F-:14]>>[C:1]([C:2]([N+:6](=[O:7])[O-:8])([C:9]([H:10])([H:11])[H:12])[H:15])([C:3]#[N:4])([H:5])[F:14].[Cl-:13]
1335,[C:1]([C:2]([C:6]#[N:7])([H:8])[H:11])([H:3])([C:4]#[N:5])[Br:9].[F-:10]>>[Br-:9].[C:1]([C:2]([C:6]#[N:7])([H:8])[H:11])([H:3])([C:4]#[N:5])[F:10]
1336,[C:1]([C:2]([C:5]#[N:6])([N+:7](=[O:8])[O-:9])[H:12])([H:3])([H:4])[Br:10].[F-:11]>>[Br-:10].[C:1]([C:2]([C:5]#[N:6])([N+:7](=[O:8])[O-:9])[H:12])([H:3])([H:4])[F:11]
1337,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:15].[Cl-:16]>>[Br-:15].[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:16]
1338,[C:1]([C:2]([N+:9](=[O:10])[O-:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:13].[F-:14]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:14].[Cl-:13]
1339,[C:1]([C:2]([H:5])([C:6]#[N:7])[H:10])([H:3])([H:4])[Cl:8].[Cl-:9]>>[C:1](=[C:2]([H:5])[C:6]#[N:7])([H:3])[H:4].[Cl-:8].[Cl:9][H:10]
1340,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]#[N:15])[H:18])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[F:16].[Cl-:17]>>[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]#[N:15])[H:18])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:17].[F-:16]
1341,[C:1]([C:2]([H:8])([H:9])[H:12])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Br:10].[Cl-:11]>>[Br-:10].[C:1]([C:2]([H:8])([H:9])[H:12])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Cl:11]
1342,[Br-:14].[C:1]([C:2]([C:10]#[N:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[F:13]>>[C:1]([C:2]([C:10]#[N:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[Br:14].[F-:13]
1343,[C:1]([C:2]([H:9])([H:10])[H:13])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:11].[Cl-:12]>>[C:1](=[C:2]([H:9])[H:10])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl-:11].[Cl:12][H:13]
1344,[C:1]([C:2]([H:7])([H:8])[H:11])([C:3]#[N:4])([C:5]#[N:6])[Cl:9].[F-:10]>>[C:1](=[C:2]([H:7])[H:8])([C:3]#[N:4])[C:5]#[N:6].[Cl-:9].[F:10][H:11]
1345,[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Br:12].[Cl-:13]>>[Br-:12].[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Cl:13]
1346,[C:1]([C:2]([N+:6](=[O:7])[O-:8])([H:9])[H:12])([H:3])([C:4]#[N:5])[Cl:10].[F-:11]>>[C:1]([C:2]([N+:6](=[O:7])[O-:8])([H:9])[H:12])([H:3])([C:4]#[N:5])[F:11].[Cl-:10]
1347,[Br-:15].[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N+:11](=[O:12])[O-:13])[H:16])([H:3])([N:4]([H:5])[H:6])[F:14]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N+:11](=[O:12])[O-:13])[H:16])([H:3])([N:4]([H:5])[H:6])[Br:15].[F-:14]
1348,[C:1]([C:2]([H:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:14].[Cl-:15]>>[C:1]([C:2]([H:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:15].[F-:14]
1349,[C:1]([C:2]([N+:5](=[O:6])[O-:7])([C:8]([H:9])([H:10])[H:11])[H:14])([H:3])([H:4])[F:12].[Cl-:13]>>[C:1]([C:2]([N+:5](=[O:6])[O-:7])([C:8]([H:9])([H:10])[H:11])[H:14])([H:3])([H:4])[Cl:13].[F-:12]
1350,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:15].[F-:16]>>[Br-:15].[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[N:12]([H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[H:7].[F:16][H:17]
1351,[C:1]([C:2]([N:9]([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:15].[F-:16]>>[C:1]([C:2]([N:9]([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:16].[Cl-:15]
1352,[C:1]([C:2]([C:9]#[N:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Cl:15].[F-:16]>>[C:1]([C:2]([C:9]#[N:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:16].[Cl-:15]
1353,[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Br:15].[F-:16]>>[Br-:15].[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:16]
1354,[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([C:3]#[N:4])([C:5]#[N:6])[Cl:10].[F-:11]>>[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([C:3]#[N:4])([C:5]#[N:6])[F:11].[Cl-:10]
1355,[C:1]([C:2]([H:9])([N+:10](=[O:11])[O-:12])[H:15])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:13].[Cl-:14]>>[C:1]([C:2]([H:9])([N+:10](=[O:11])[O-:12])[H:15])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:14].[F-:13]
1356,[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:13].[Cl-:14]>>[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:14].[F-:13]
1357,[C:1]([C:2]([N+:7](=[O:8])[O-:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([H:6])[F:11].[Cl-:12]>>[C:1]([C:2]([N+:7](=[O:8])[O-:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([H:6])[Cl:12].[F-:11]
1358,[C:1]([C:2]([H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:14].[Cl-:15]>>[Br-:14].[C:1]([C:2]([H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:15]
1359,[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([C:6]#[N:7])[Cl:13].[F-:14]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[C:11]#[N:12])([N:3]([H:4])[H:5])[C:6]#[N:7].[Cl-:13].[F:14][H:15]
1360,[C:1]([C:2]([N:6]([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[F:12].[Cl-:13]>>[C:1]([C:2]([N:6]([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[Cl:13].[F-:12]
1361,[Br-:12].[C:1]([C:2]([N:7]([H:8])[H:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([H:6])[Cl:11]>>[Br:12][H:13].[C:1](=[C:2]([N:7]([H:8])[H:9])[H:10])([N+:3](=[O:4])[O-:5])[H:6].[Cl-:11]
1362,[Br-:12].[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([C:9]#[N:10])[H:13])([H:3])([H:4])[F:11]>>[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([C:9]#[N:10])[H:13])([H:3])([H:4])[Br:12].[F-:11]
1363,[C:1]([C:2]([C:9]#[N:10])([C:11]([H:12])([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:15].[F-:16]>>[C:1](=[C:2]([C:9]#[N:10])[C:11]([H:12])([H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[F-:15].[F:16][H:17]
1364,[C:1]([C:2]([N+:7](=[O:8])[O-:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([N:4]([H:5])[H:6])[Cl:14].[F-:15]>>[C:1](=[C:2]([N+:7](=[O:8])[O-:9])[C:10]([H:11])([H:12])[H:13])([H:3])[N:4]([H:5])[H:6].[Cl-:14].[F:15][H:16]
1365,[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([N:3]([H:4])[H:5])([C:6]#[N:7])[Cl:12].[F-:13]>>[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:13].[Cl-:12]
1366,[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([N:3]([H:4])[H:5])([H:6])[Cl:10].[F-:11]>>[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([N:3]([H:4])[H:5])([H:6])[F:11].[Cl-:10]
1367,[C:1]([C:2]([H:7])([C:8]([H:9])([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([H:6])[Cl:12].[F-:13]>>[C:1](=[C:2]([H:7])[C:8]([H:9])([H:10])[H:11])([N+:3](=[O:4])[O-:5])[H:6].[Cl-:12].[F:13][H:14]
1368,[C:1]([C:2]([N:7]([H:8])[H:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([H:6])[Cl:11].[F-:12]>>[C:1](=[C:2]([N:7]([H:8])[H:9])[H:10])([N+:3](=[O:4])[O-:5])[H:6].[Cl-:11].[F:12][H:13]
1369,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:14].[Cl-:15]>>[Br-:14].[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:15]
1370,[Br-:15].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([C:3]#[N:4])([H:5])[Cl:14]>>[Br:15][H:16].[C:1](=[C:2]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13])([C:3]#[N:4])[H:5].[Cl-:14]
1371,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:15].[F-:16]>>[Br-:15].[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[N:12]([H:13])[H:14])([N:3]([H:4])[H:5])[C:6]#[N:7].[F:16][H:17]
1372,[Br-:13].[C:1]([C:2]([N:8]([H:9])[H:10])([H:11])[H:14])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Cl:12]>>[C:1]([C:2]([N:8]([H:9])[H:10])([H:11])[H:14])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Br:13].[Cl-:12]
1373,[C:1]([C:2]([N:6]([H:7])[H:8])([C:9]#[N:10])[H:13])([C:3]#[N:4])([H:5])[Br:11].[Cl-:12]>>[Br-:11].[C:1]([C:2]([N:6]([H:7])[H:8])([C:9]#[N:10])[H:13])([C:3]#[N:4])([H:5])[Cl:12]
1374,[C:1]([C:2]([C:9]#[N:10])([C:11]#[N:12])[H:15])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([C:9]#[N:10])([C:11]#[N:12])[H:15])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:14]
1375,[C:1]([C:2]([N+:9](=[O:10])[O-:11])([C:12]([H:13])([H:14])[H:15])[H:18])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Cl:16].[F-:17]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([C:12]([H:13])([H:14])[H:15])[H:18])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:17].[Cl-:16]
1376,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([H:12])[H:15])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:13].[Cl-:14]>>[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[H:12])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:13].[Cl:14][H:15]
1377,[C:1]([C:2]([H:6])([C:7]([H:8])([H:9])[H:10])[H:13])([H:3])([C:4]#[N:5])[Br:11].[Cl-:12]>>[Br-:11].[C:1](=[C:2]([H:6])[C:7]([H:8])([H:9])[H:10])([H:3])[C:4]#[N:5].[Cl:12][H:13]
1378,[C:1]([C:2]([H:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([H:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:14]
1379,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:16].[F-:17]>>[Br-:16].[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])([H:3])[C:4]([H:5])([H:6])[H:7].[F:17][H:18]
1380,[Br-:12].[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[Cl:11]>>[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:12].[Cl-:11]
1381,[Br-:15].[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:14]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Br:15].[F-:14]
1382,[C:1]([C:2]([H:5])([N:6]([H:7])[H:8])[H:11])([H:3])([H:4])[Br:9].[Cl-:10]>>[Br-:9].[C:1](=[C:2]([H:5])[N:6]([H:7])[H:8])([H:3])[H:4].[Cl:10][H:11]
1383,[C:1]([C:2]([H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:15].[F-:16]>>[C:1]([C:2]([H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:16].[Cl-:15]
1384,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([H:11])[H:14])([N+:3](=[O:4])[O-:5])([H:6])[Cl:12].[F-:13]>>[C:1](=[C:2]([C:7]([H:8])([H:9])[H:10])[H:11])([N+:3](=[O:4])[O-:5])[H:6].[Cl-:12].[F:13][H:14]
1385,[C:1]([C:2]([C:8]#[N:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([C:8]#[N:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[F:14]
1386,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:15].[Cl-:16]>>[Br-:15].[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:16]
1387,[C:1]([C:2]([N:8]([H:9])[H:10])([N+:11](=[O:12])[O-:13])[H:16])([C:3]([H:4])([H:5])[H:6])([H:7])[F:14].[Cl-:15]>>[C:1]([C:2]([N:8]([H:9])[H:10])([N+:11](=[O:12])[O-:13])[H:16])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:15].[F-:14]
1388,[C:1]([C:2]([C:10]#[N:11])([H:12])[H:15])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([C:10]#[N:11])([H:12])[H:15])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[F:14]
1389,[C:1]([C:2]([C:9]#[N:10])([N:11]([H:12])[H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:14].[F-:15]>>[C:1]([C:2]([C:9]#[N:10])([N:11]([H:12])[H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:15].[Cl-:14]
1390,[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:11].[Cl-:12]>>[Br-:11].[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:12]
1391,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([C:4]#[N:5])[Br:12].[Cl-:13]>>[Br-:12].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([C:4]#[N:5])[Cl:13]
1392,[C:1]([C:2]([N:10]([H:11])[H:12])([N:13]([H:14])[H:15])[H:18])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Cl:16].[F-:17]>>[C:1](=[C:2]([N:10]([H:11])[H:12])[N:13]([H:14])[H:15])([N:3]([H:4])[H:5])[C:6]([H:7])([H:8])[H:9].[Cl-:16].[F:17][H:18]
1393,[C:1]([C:2]([N:8]([H:9])[H:10])([N+:11](=[O:12])[O-:13])[H:16])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:14].[Cl-:15]>>[Br-:14].[C:1](=[C:2]([N:8]([H:9])[H:10])[N+:11](=[O:12])[O-:13])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl:15][H:16]
1394,[Br-:12].[C:1]([C:2]([N+:5](=[O:6])[O-:7])([N:8]([H:9])[H:10])[H:13])([H:3])([H:4])[F:11]>>[C:1]([C:2]([N+:5](=[O:6])[O-:7])([N:8]([H:9])[H:10])[H:13])([H:3])([H:4])[Br:12].[F-:11]
1395,[C:1]([C:2]([C:7]#[N:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([C:5]#[N:6])[F:12].[Cl-:13]>>[C:1]([C:2]([C:7]#[N:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([C:5]#[N:6])[Cl:13].[F-:12]
1396,[C:1]([C:2]([H:5])([C:6]([H:7])([H:8])[H:9])[H:12])([H:3])([H:4])[Br:10].[F-:11]>>[Br-:10].[C:1](=[C:2]([H:5])[C:6]([H:7])([H:8])[H:9])([H:3])[H:4].[F:11][H:12]
1397,[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[Br:12].[F-:13]>>[Br-:12].[C:1](=[C:2]([H:8])[N:9]([H:10])[H:11])([C:3]#[N:4])[N:5]([H:6])[H:7].[F:13][H:14]
1398,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[Cl:14].[F-:15]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[F:15].[Cl-:14]
1399,[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:14]
1400,[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([H:4])[Br:12].[F-:13]>>[Br-:12].[C:1](=[C:2]([C:5]([H:6])([H:7])[H:8])[N:9]([H:10])[H:11])([H:3])[H:4].[F:13][H:14]
1401,[C:1]([C:2]([N:7]([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([H:3])([N:4]([H:5])[H:6])[Br:13].[F-:14]>>[Br-:13].[C:1](=[C:2]([N:7]([H:8])[H:9])[N:10]([H:11])[H:12])([H:3])[N:4]([H:5])[H:6].[F:14][H:15]
1402,[C:1]([C:2]([C:11]#[N:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:17].[F-:18]>>[Br-:17].[C:1]([C:2]([C:11]#[N:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:18]
1403,[C:1]([C:2]([H:9])([H:10])[H:13])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:11].[Cl-:12]>>[C:1]([C:2]([H:9])([H:10])[H:13])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:12].[F-:11]
1404,[Br-:11].[C:1]([C:2]([N:5]([H:6])[H:7])([C:8]#[N:9])[H:12])([H:3])([H:4])[Cl:10]>>[C:1]([C:2]([N:5]([H:6])[H:7])([C:8]#[N:9])[H:12])([H:3])([H:4])[Br:11].[Cl-:10]
1405,[C:1]([C:2]([N+:7](=[O:8])[O-:9])([N+:10](=[O:11])[O-:12])[H:15])([N:3]([H:4])[H:5])([H:6])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([N+:7](=[O:8])[O-:9])([N+:10](=[O:11])[O-:12])[H:15])([N:3]([H:4])[H:5])([H:6])[F:14]
1406,[C:1]([C:2]([H:8])([N+:9](=[O:10])[O-:11])[H:14])([H:3])([C:4]([H:5])([H:6])[H:7])[F:12].[Cl-:13]>>[C:1]([C:2]([H:8])([N+:9](=[O:10])[O-:11])[H:14])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:13].[F-:12]
1407,[Br-:14].[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:13]>>[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Br:14].[F-:13]
1408,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[Cl:14].[F-:15]>>[C:1](=[C:2]([C:7]([H:8])([H:9])[H:10])[N:11]([H:12])[H:13])([H:3])[N+:4](=[O:5])[O-:6].[Cl-:14].[F:15][H:16]
